customer_id,email,name,total_charges,charge_count,average_charge,currency,first_charge_date,last_charge_date,source
PAY_CUST_1561,customer1561@example.com,Customer 1561,21.97,6,10.21,USD,2025-03-10 16:50:49.729574,2025-11-20 16:50:49.729577,Mock Payment Data
PAY_CUST_1562,customer1562@example.com,Customer 1562,326.18,4,20.62,USD,2025-04-18 16:50:49.729583,2025-12-04 16:50:49.729585,Mock Payment Data
PAY_CUST_1563,customer1563@example.com,Customer 1563,92.35,2,82.99,USD,2024-12-31 16:50:49.729591,2025-11-29 16:50:49.729593,Mock Payment Data
PAY_CUST_1564,customer1564@example.com,Customer 1564,124.84,2,31.57,USD,2025-04-25 16:50:49.729599,2025-11-30 16:50:49.729602,Mock Payment Data
PAY_CUST_1565,customer1565@example.com,Customer 1565,91.87,2,27.67,USD,2025-07-06 16:50:49.729608,2025-11-25 16:50:49.729610,Mock Payment Data
PAY_CUST_1566,customer1566@example.com,Customer 1566,764.34,4,43.4,USD,2025-10-12 16:50:49.729616,2025-12-06 16:50:49.729618,Mock Payment Data
PAY_CUST_1567,customer1567@example.com,Customer 1567,132.02,3,113.48,USD,2025-05-30 16:50:49.729624,2025-11-19 16:50:49.729627,Mock Payment Data
PAY_CUST_1568,customer1568@example.com,Customer 1568,13.68,7,28.82,USD,2025-04-02 16:50:49.729632,2025-11-13 16:50:49.729635,Mock Payment Data
PAY_CUST_1569,customer1569@example.com,Customer 1569,183.65,4,24.37,USD,2025-02-04 16:50:49.729641,2025-11-13 16:50:49.729643,Mock Payment Data
PAY_CUST_1570,customer1570@example.com,Customer 1570,94.99,5,34.0,USD,2025-09-08 16:50:49.729649,2025-11-19 16:50:49.729652,Mock Payment Data
PAY_CUST_1571,customer1571@example.com,Customer 1571,188.12,3,18.24,USD,2025-01-11 16:50:49.729658,2025-11-25 16:50:49.729660,Mock Payment Data
PAY_CUST_1572,customer1572@example.com,Customer 1572,11.47,3,236.28,USD,2025-08-14 16:50:49.729666,2025-12-05 16:50:49.729668,Mock Payment Data
PAY_CUST_1573,customer1573@example.com,Customer 1573,283.12,2,21.41,USD,2025-04-21 16:50:49.729674,2025-11-29 16:50:49.729677,Mock Payment Data
PAY_CUST_1574,customer1574@example.com,Customer 1574,779.88,4,37.8,USD,2025-11-04 16:50:49.729682,2025-12-05 16:50:49.729685,Mock Payment Data
PAY_CUST_1575,customer1575@example.com,Customer 1575,613.17,7,207.38,USD,2025-08-17 16:50:49.729691,2025-11-11 16:50:49.729693,Mock Payment Data
PAY_CUST_1576,customer1576@example.com,Customer 1576,88.9,1,60.01,USD,2025-04-08 16:50:49.729699,2025-11-19 16:50:49.729702,Mock Payment Data
PAY_CUST_1577,customer1577@example.com,Customer 1577,12.23,4,2.45,USD,2025-02-18 16:50:49.729707,2025-12-05 16:50:49.729710,Mock Payment Data
PAY_CUST_1578,customer1578@example.com,Customer 1578,51.84,2,106.1,USD,2025-01-25 16:50:49.729716,2025-11-21 16:50:49.729718,Mock Payment Data
PAY_CUST_1579,customer1579@example.com,Customer 1579,63.28,5,47.07,USD,2025-09-26 16:50:49.729724,2025-11-11 16:50:49.729727,Mock Payment Data
PAY_CUST_1580,customer1580@example.com,Customer 1580,374.77,5,110.99,USD,2025-09-23 16:50:49.729733,2025-11-14 16:50:49.729735,Mock Payment Data
PAY_CUST_1581,customer1581@example.com,Customer 1581,289.12,6,8.91,USD,2024-12-17 16:50:49.729741,2025-11-29 16:50:49.729744,Mock Payment Data
PAY_CUST_1582,customer1582@example.com,Customer 1582,223.77,6,79.16,USD,2025-04-18 16:50:49.729750,2025-11-18 16:50:49.729752,Mock Payment Data
PAY_CUST_1583,customer1583@example.com,Customer 1583,125.4,2,18.92,USD,2025-01-07 16:50:49.729758,2025-11-20 16:50:49.729761,Mock Payment Data
PAY_CUST_1584,customer1584@example.com,Customer 1584,5.77,1,224.68,USD,2025-04-01 16:50:49.729767,2025-11-23 16:50:49.729769,Mock Payment Data
PAY_CUST_1585,customer1585@example.com,Customer 1585,292.38,2,130.23,USD,2025-08-21 16:50:49.729775,2025-11-17 16:50:49.729778,Mock Payment Data
PAY_CUST_1586,customer1586@example.com,Customer 1586,12.21,4,39.7,USD,2025-03-05 16:50:49.729785,2025-11-13 16:50:49.729788,Mock Payment Data
PAY_CUST_1587,customer1587@example.com,Customer 1587,555.86,1,231.65,USD,2025-08-20 16:50:49.729794,2025-12-06 16:50:49.729797,Mock Payment Data
PAY_CUST_1588,customer1588@example.com,Customer 1588,19.15,7,304.4,USD,2025-10-10 16:50:49.729802,2025-12-03 16:50:49.729805,Mock Payment Data
PAY_CUST_1589,customer1589@example.com,Customer 1589,99.12,7,103.86,USD,2025-05-27 16:50:49.729811,2025-11-13 16:50:49.729813,Mock Payment Data
PAY_CUST_1590,customer1590@example.com,Customer 1590,312.85,3,126.76,USD,2025-10-24 16:50:49.729819,2025-11-17 16:50:49.729822,Mock Payment Data
PAY_CUST_1591,customer1591@example.com,Customer 1591,213.63,5,104.33,USD,2025-08-18 16:50:49.729827,2025-12-01 16:50:49.729830,Mock Payment Data
PAY_CUST_1592,customer1592@example.com,Customer 1592,610.42,7,48.79,USD,2025-02-01 16:50:49.729836,2025-11-16 16:50:49.729838,Mock Payment Data
PAY_CUST_1593,customer1593@example.com,Customer 1593,97.72,4,39.75,USD,2025-03-02 16:50:49.729844,2025-11-26 16:50:49.729847,Mock Payment Data
PAY_CUST_1594,customer1594@example.com,Customer 1594,1.16,2,19.0,USD,2025-08-22 16:50:49.729853,2025-11-21 16:50:49.729855,Mock Payment Data
PAY_CUST_1595,customer1595@example.com,Customer 1595,805.99,4,122.13,USD,2025-08-30 16:50:49.729861,2025-11-25 16:50:49.729863,Mock Payment Data
PAY_CUST_1596,customer1596@example.com,Customer 1596,20.99,2,19.21,USD,2024-12-30 16:50:49.729869,2025-12-05 16:50:49.729872,Mock Payment Data
PAY_CUST_1597,customer1597@example.com,Customer 1597,6.97,1,154.28,USD,2025-02-07 16:50:49.729878,2025-11-28 16:50:49.729880,Mock Payment Data
PAY_CUST_1598,customer1598@example.com,Customer 1598,428.03,6,47.78,USD,2025-04-29 16:50:49.729886,2025-11-20 16:50:49.729889,Mock Payment Data
PAY_CUST_1599,customer1599@example.com,Customer 1599,20.87,3,6.29,USD,2024-12-29 16:50:49.729894,2025-11-16 16:50:49.729897,Mock Payment Data
PAY_CUST_1600,customer1600@example.com,Customer 1600,28.33,5,24.12,USD,2025-09-01 16:50:49.729903,2025-11-22 16:50:49.729906,Mock Payment Data
PAY_CUST_1601,customer1601@example.com,Customer 1601,70.66,5,29.51,USD,2025-03-07 16:50:49.729912,2025-11-23 16:50:49.729914,Mock Payment Data
PAY_CUST_1602,customer1602@example.com,Customer 1602,269.39,6,38.39,USD,2025-03-12 16:50:49.729920,2025-11-30 16:50:49.729922,Mock Payment Data
PAY_CUST_1603,customer1603@example.com,Customer 1603,424.85,3,78.85,USD,2025-06-24 16:50:49.729928,2025-11-15 16:50:49.729931,Mock Payment Data
PAY_CUST_1604,customer1604@example.com,Customer 1604,99.86,1,28.53,USD,2025-10-03 16:50:49.729937,2025-12-05 16:50:49.729939,Mock Payment Data
PAY_CUST_1605,customer1605@example.com,Customer 1605,135.97,4,33.41,USD,2025-09-20 16:50:49.729945,2025-11-21 16:50:49.729947,Mock Payment Data
PAY_CUST_1606,customer1606@example.com,Customer 1606,405.4,4,46.75,USD,2025-01-15 16:50:49.729953,2025-11-11 16:50:49.729956,Mock Payment Data
PAY_CUST_1607,customer1607@example.com,Customer 1607,402.97,5,19.6,USD,2025-11-06 16:50:49.729962,2025-11-22 16:50:49.729964,Mock Payment Data
PAY_CUST_1608,customer1608@example.com,Customer 1608,251.54,5,146.2,USD,2025-04-20 16:50:49.729970,2025-11-17 16:50:49.729972,Mock Payment Data
PAY_CUST_1609,customer1609@example.com,Customer 1609,8.32,2,27.11,USD,2025-02-16 16:50:49.729978,2025-11-15 16:50:49.729981,Mock Payment Data
PAY_CUST_1610,customer1610@example.com,Customer 1610,13.47,1,23.13,USD,2025-07-15 16:50:49.729986,2025-12-08 16:50:49.729989,Mock Payment Data
PAY_CUST_1611,customer1611@example.com,Customer 1611,376.65,4,82.23,USD,2025-11-03 16:50:49.729995,2025-12-03 16:50:49.729997,Mock Payment Data
PAY_CUST_1612,customer1612@example.com,Customer 1612,33.62,5,21.82,USD,2025-04-28 16:50:49.730003,2025-11-12 16:50:49.730005,Mock Payment Data
PAY_CUST_1613,customer1613@example.com,Customer 1613,1180.15,2,17.37,USD,2025-10-11 16:50:49.730011,2025-12-01 16:50:49.730014,Mock Payment Data
PAY_CUST_1614,customer1614@example.com,Customer 1614,567.88,5,58.04,USD,2025-05-15 16:50:49.730020,2025-11-14 16:50:49.730022,Mock Payment Data
PAY_CUST_1615,customer1615@example.com,Customer 1615,59.69,6,162.97,USD,2025-01-30 16:50:49.730028,2025-12-06 16:50:49.730030,Mock Payment Data
PAY_CUST_1616,customer1616@example.com,Customer 1616,364.52,4,7.72,USD,2025-06-29 16:50:49.730036,2025-11-17 16:50:49.730038,Mock Payment Data
PAY_CUST_1617,customer1617@example.com,Customer 1617,4648.73,4,129.33,USD,2025-10-02 16:50:49.730044,2025-12-08 16:50:49.730047,Mock Payment Data
PAY_CUST_1618,customer1618@example.com,Customer 1618,74.23,5,186.71,USD,2025-02-25 16:50:49.730052,2025-11-27 16:50:49.730055,Mock Payment Data
PAY_CUST_1619,customer1619@example.com,Customer 1619,40.82,3,44.38,USD,2025-10-07 16:50:49.730061,2025-12-05 16:50:49.730063,Mock Payment Data
PAY_CUST_1620,customer1620@example.com,Customer 1620,122.55,8,159.81,USD,2024-12-10 16:50:49.730069,2025-12-08 16:50:49.730072,Mock Payment Data
PAY_CUST_1621,customer1621@example.com,Customer 1621,9.74,5,25.62,USD,2025-06-13 16:50:49.730077,2025-12-08 16:50:49.730080,Mock Payment Data
PAY_CUST_1622,customer1622@example.com,Customer 1622,497.82,4,47.56,USD,2025-08-01 16:50:49.730085,2025-11-24 16:50:49.730088,Mock Payment Data
PAY_CUST_1623,customer1623@example.com,Customer 1623,335.62,5,83.14,USD,2025-04-05 16:50:49.730094,2025-11-25 16:50:49.730096,Mock Payment Data
PAY_CUST_1624,customer1624@example.com,Customer 1624,62.83,3,244.1,USD,2025-03-23 16:50:49.730102,2025-11-24 16:50:49.730105,Mock Payment Data
PAY_CUST_1625,customer1625@example.com,Customer 1625,1675.41,5,544.31,USD,2025-02-13 16:50:49.730110,2025-11-20 16:50:49.730113,Mock Payment Data
PAY_CUST_1626,customer1626@example.com,Customer 1626,301.81,4,31.08,USD,2025-08-23 16:50:49.730119,2025-11-24 16:50:49.730121,Mock Payment Data
PAY_CUST_1627,customer1627@example.com,Customer 1627,6.12,4,111.17,USD,2025-04-25 16:50:49.730127,2025-12-09 16:50:49.730130,Mock Payment Data
PAY_CUST_1628,customer1628@example.com,Customer 1628,560.24,4,86.78,USD,2025-05-15 16:50:49.730135,2025-11-13 16:50:49.730138,Mock Payment Data
PAY_CUST_1629,customer1629@example.com,Customer 1629,994.01,2,121.01,USD,2025-05-12 16:50:49.730144,2025-11-26 16:50:49.730146,Mock Payment Data
PAY_CUST_1630,customer1630@example.com,Customer 1630,430.01,4,169.41,USD,2025-04-21 16:50:49.730152,2025-11-11 16:50:49.730155,Mock Payment Data
PAY_CUST_1631,customer1631@example.com,Customer 1631,54.68,4,46.59,USD,2025-09-16 16:50:49.730161,2025-11-23 16:50:49.730163,Mock Payment Data
PAY_CUST_1632,customer1632@example.com,Customer 1632,123.59,4,26.33,USD,2025-10-21 16:50:49.730169,2025-12-06 16:50:49.730171,Mock Payment Data
PAY_CUST_1633,customer1633@example.com,Customer 1633,770.84,7,19.46,USD,2025-10-28 16:50:49.730177,2025-11-11 16:50:49.730180,Mock Payment Data
PAY_CUST_1634,customer1634@example.com,Customer 1634,122.96,6,20.53,USD,2024-12-12 16:50:49.730186,2025-11-15 16:50:49.730188,Mock Payment Data
PAY_CUST_1635,customer1635@example.com,Customer 1635,132.15,4,46.61,USD,2025-10-06 16:50:49.730194,2025-11-29 16:50:49.730197,Mock Payment Data
PAY_CUST_1636,customer1636@example.com,Customer 1636,11.69,2,57.98,USD,2025-01-29 16:50:49.730202,2025-11-11 16:50:49.730205,Mock Payment Data
PAY_CUST_1637,customer1637@example.com,Customer 1637,281.87,2,444.95,USD,2025-03-11 16:50:49.730211,2025-11-25 16:50:49.730213,Mock Payment Data
PAY_CUST_1638,customer1638@example.com,Customer 1638,23.36,4,24.82,USD,2025-05-22 16:50:49.730219,2025-11-28 16:50:49.730221,Mock Payment Data
PAY_CUST_1639,customer1639@example.com,Customer 1639,34.07,2,64.32,USD,2025-10-26 16:50:49.730227,2025-12-08 16:50:49.730230,Mock Payment Data
PAY_CUST_1640,customer1640@example.com,Customer 1640,336.37,4,4.16,USD,2025-03-03 16:50:49.730236,2025-11-16 16:50:49.730238,Mock Payment Data
PAY_CUST_1641,customer1641@example.com,Customer 1641,117.73,5,23.1,USD,2025-04-18 16:50:49.730244,2025-11-25 16:50:49.730247,Mock Payment Data
PAY_CUST_1642,customer1642@example.com,Customer 1642,8.49,3,80.71,USD,2025-08-19 16:50:49.730253,2025-12-06 16:50:49.730255,Mock Payment Data
PAY_CUST_1643,customer1643@example.com,Customer 1643,849.59,3,5.31,USD,2025-06-09 16:50:49.730261,2025-11-20 16:50:49.730263,Mock Payment Data
PAY_CUST_1644,customer1644@example.com,Customer 1644,43.56,3,30.13,USD,2025-10-05 16:50:49.730269,2025-12-06 16:50:49.730272,Mock Payment Data
PAY_CUST_1645,customer1645@example.com,Customer 1645,33.13,2,78.48,USD,2025-08-20 16:50:49.730277,2025-11-25 16:50:49.730280,Mock Payment Data
PAY_CUST_1646,customer1646@example.com,Customer 1646,190.33,7,135.64,USD,2025-05-21 16:50:49.730286,2025-12-05 16:50:49.730288,Mock Payment Data
PAY_CUST_1647,customer1647@example.com,Customer 1647,7.14,4,23.83,USD,2025-02-20 16:50:49.730294,2025-11-26 16:50:49.730297,Mock Payment Data
PAY_CUST_1648,customer1648@example.com,Customer 1648,25.39,2,43.7,USD,2025-05-11 16:50:49.730302,2025-12-03 16:50:49.730305,Mock Payment Data
PAY_CUST_1649,customer1649@example.com,Customer 1649,30.67,2,25.95,USD,2025-08-08 16:50:49.730311,2025-11-29 16:50:49.730313,Mock Payment Data
PAY_CUST_1650,customer1650@example.com,Customer 1650,720.29,3,93.0,USD,2025-08-22 16:50:49.730319,2025-11-12 16:50:49.730321,Mock Payment Data
PAY_CUST_1651,customer1651@example.com,Customer 1651,123.24,3,23.07,USD,2025-06-04 16:50:49.730327,2025-11-29 16:50:49.730330,Mock Payment Data
PAY_CUST_1652,customer1652@example.com,Customer 1652,1275.0,1,234.62,USD,2025-07-04 16:50:49.730335,2025-11-26 16:50:49.730338,Mock Payment Data
PAY_CUST_1653,customer1653@example.com,Customer 1653,48.77,7,34.72,USD,2025-09-18 16:50:49.730344,2025-11-15 16:50:49.730346,Mock Payment Data
PAY_CUST_1654,customer1654@example.com,Customer 1654,423.21,3,28.36,USD,2025-01-21 16:50:49.730352,2025-11-27 16:50:49.730355,Mock Payment Data
PAY_CUST_1655,customer1655@example.com,Customer 1655,121.76,4,147.45,USD,2025-01-29 16:50:49.730372,2025-12-06 16:50:49.730374,Mock Payment Data
PAY_CUST_1656,customer1656@example.com,Customer 1656,3.83,4,50.48,USD,2025-05-31 16:50:49.730380,2025-12-03 16:50:49.730383,Mock Payment Data
PAY_CUST_1657,customer1657@example.com,Customer 1657,102.12,4,39.68,USD,2025-03-14 16:50:49.730389,2025-11-21 16:50:49.730391,Mock Payment Data
PAY_CUST_1658,customer1658@example.com,Customer 1658,57.96,8,9.86,USD,2025-01-28 16:50:49.730397,2025-11-25 16:50:49.730400,Mock Payment Data
PAY_CUST_1659,customer1659@example.com,Customer 1659,78.34,7,144.3,USD,2025-08-03 16:50:49.730406,2025-11-23 16:50:49.730408,Mock Payment Data
PAY_CUST_1660,customer1660@example.com,Customer 1660,636.69,2,98.2,USD,2025-05-17 16:50:49.730414,2025-11-11 16:50:49.730416,Mock Payment Data
PAY_CUST_1661,customer1661@example.com,Customer 1661,124.61,6,48.1,USD,2025-10-24 16:50:49.730422,2025-11-19 16:50:49.730425,Mock Payment Data
PAY_CUST_1662,customer1662@example.com,Customer 1662,41.94,8,19.33,USD,2025-01-20 16:50:49.730431,2025-11-25 16:50:49.730433,Mock Payment Data
PAY_CUST_1663,customer1663@example.com,Customer 1663,382.58,5,47.39,USD,2025-07-21 16:50:49.730439,2025-11-13 16:50:49.730441,Mock Payment Data
PAY_CUST_1664,customer1664@example.com,Customer 1664,931.06,2,42.4,USD,2025-05-15 16:50:49.730448,2025-12-07 16:50:49.730450,Mock Payment Data
PAY_CUST_1665,customer1665@example.com,Customer 1665,77.55,4,196.83,USD,2025-07-11 16:50:49.730457,2025-11-17 16:50:49.730459,Mock Payment Data
PAY_CUST_1666,customer1666@example.com,Customer 1666,765.05,2,254.6,USD,2025-07-28 16:50:49.730465,2025-11-20 16:50:49.730468,Mock Payment Data
PAY_CUST_1667,customer1667@example.com,Customer 1667,7.21,1,63.87,USD,2025-03-02 16:50:49.730474,2025-11-16 16:50:49.730476,Mock Payment Data
PAY_CUST_1668,customer1668@example.com,Customer 1668,83.48,2,136.03,USD,2025-02-19 16:50:49.730482,2025-11-16 16:50:49.730484,Mock Payment Data
PAY_CUST_1669,customer1669@example.com,Customer 1669,32.03,2,49.69,USD,2025-04-17 16:50:49.730490,2025-12-09 16:50:49.730493,Mock Payment Data
PAY_CUST_1670,customer1670@example.com,Customer 1670,65.39,4,10.63,USD,2025-05-21 16:50:49.730498,2025-11-11 16:50:49.730501,Mock Payment Data
PAY_CUST_1671,customer1671@example.com,Customer 1671,302.43,3,45.47,USD,2025-04-30 16:50:49.730507,2025-11-25 16:50:49.730509,Mock Payment Data
PAY_CUST_1672,customer1672@example.com,Customer 1672,632.82,3,44.46,USD,2025-05-31 16:50:49.730515,2025-11-29 16:50:49.730517,Mock Payment Data
PAY_CUST_1673,customer1673@example.com,Customer 1673,125.68,2,32.98,USD,2024-12-30 16:50:49.730523,2025-11-18 16:50:49.730526,Mock Payment Data
PAY_CUST_1674,customer1674@example.com,Customer 1674,103.8,4,47.82,USD,2025-06-20 16:50:49.730531,2025-12-01 16:50:49.730534,Mock Payment Data
PAY_CUST_1675,customer1675@example.com,Customer 1675,154.92,2,11.79,USD,2025-06-05 16:50:49.730540,2025-11-22 16:50:49.730542,Mock Payment Data
PAY_CUST_1676,customer1676@example.com,Customer 1676,129.66,7,6.52,USD,2025-10-15 16:50:49.730548,2025-12-07 16:50:49.730550,Mock Payment Data
PAY_CUST_1677,customer1677@example.com,Customer 1677,47.88,4,5.41,USD,2025-05-14 16:50:49.730556,2025-11-30 16:50:49.730558,Mock Payment Data
PAY_CUST_1678,customer1678@example.com,Customer 1678,612.56,6,17.24,USD,2025-04-28 16:50:49.730564,2025-12-09 16:50:49.730567,Mock Payment Data
PAY_CUST_1679,customer1679@example.com,Customer 1679,47.95,3,48.01,USD,2025-09-06 16:50:49.730572,2025-11-16 16:50:49.730575,Mock Payment Data
PAY_CUST_1680,customer1680@example.com,Customer 1680,47.24,4,143.02,USD,2025-07-13 16:50:49.730581,2025-12-07 16:50:49.730583,Mock Payment Data
PAY_CUST_1681,customer1681@example.com,Customer 1681,12.56,5,105.38,USD,2025-08-06 16:50:49.730589,2025-12-06 16:50:49.730592,Mock Payment Data
PAY_CUST_1682,customer1682@example.com,Customer 1682,72.67,3,114.01,USD,2025-01-01 16:50:49.730598,2025-11-17 16:50:49.730600,Mock Payment Data
PAY_CUST_1683,customer1683@example.com,Customer 1683,330.32,6,38.39,USD,2025-06-20 16:50:49.730606,2025-11-20 16:50:49.730609,Mock Payment Data
PAY_CUST_1684,customer1684@example.com,Customer 1684,44.97,1,14.23,USD,2025-09-25 16:50:49.730614,2025-11-30 16:50:49.730617,Mock Payment Data
PAY_CUST_1685,customer1685@example.com,Customer 1685,100.4,5,11.7,USD,2025-01-14 16:50:49.730623,2025-11-13 16:50:49.730625,Mock Payment Data
PAY_CUST_1686,customer1686@example.com,Customer 1686,249.67,9,521.64,USD,2025-11-03 16:50:49.730631,2025-12-04 16:50:49.730633,Mock Payment Data
PAY_CUST_1687,customer1687@example.com,Customer 1687,16.98,5,20.25,USD,2025-04-03 16:50:49.730639,2025-12-08 16:50:49.730642,Mock Payment Data
PAY_CUST_1688,customer1688@example.com,Customer 1688,15.12,8,253.51,USD,2025-11-06 16:50:49.730648,2025-11-28 16:50:49.730650,Mock Payment Data
PAY_CUST_1689,customer1689@example.com,Customer 1689,204.25,2,176.11,USD,2025-01-20 16:50:49.730656,2025-11-23 16:50:49.730658,Mock Payment Data
PAY_CUST_1690,customer1690@example.com,Customer 1690,75.98,4,4.57,USD,2025-09-19 16:50:49.730664,2025-11-19 16:50:49.730666,Mock Payment Data
PAY_CUST_1691,customer1691@example.com,Customer 1691,56.37,6,193.22,USD,2025-11-03 16:50:49.730672,2025-12-05 16:50:49.730675,Mock Payment Data
PAY_CUST_1692,customer1692@example.com,Customer 1692,414.93,4,7.72,USD,2025-04-28 16:50:49.730681,2025-11-17 16:50:49.730683,Mock Payment Data
PAY_CUST_1693,customer1693@example.com,Customer 1693,464.27,4,44.79,USD,2024-12-27 16:50:49.730689,2025-11-23 16:50:49.730691,Mock Payment Data
PAY_CUST_1694,customer1694@example.com,Customer 1694,25.25,2,127.0,USD,2025-06-12 16:50:49.730697,2025-11-21 16:50:49.730700,Mock Payment Data
PAY_CUST_1695,customer1695@example.com,Customer 1695,73.88,4,69.96,USD,2025-03-02 16:50:49.730705,2025-11-22 16:50:49.730708,Mock Payment Data
PAY_CUST_1696,customer1696@example.com,Customer 1696,56.13,3,56.5,USD,2025-06-15 16:50:49.730714,2025-11-20 16:50:49.730716,Mock Payment Data
PAY_CUST_1697,customer1697@example.com,Customer 1697,42.53,3,33.28,USD,2025-06-10 16:50:49.730722,2025-12-05 16:50:49.730724,Mock Payment Data
PAY_CUST_1698,customer1698@example.com,Customer 1698,2208.82,2,215.03,USD,2025-09-29 16:50:49.730730,2025-11-14 16:50:49.730732,Mock Payment Data
PAY_CUST_1699,customer1699@example.com,Customer 1699,1375.57,1,44.08,USD,2025-10-05 16:50:49.730738,2025-12-01 16:50:49.730740,Mock Payment Data
PAY_CUST_1700,customer1700@example.com,Customer 1700,120.64,6,30.88,USD,2025-03-22 16:50:49.730746,2025-12-01 16:50:49.730749,Mock Payment Data
PAY_CUST_1701,customer1701@example.com,Customer 1701,61.21,3,123.04,USD,2025-04-05 16:50:49.730754,2025-11-18 16:50:49.730757,Mock Payment Data
PAY_CUST_1702,customer1702@example.com,Customer 1702,14.47,5,56.97,USD,2025-03-03 16:50:49.730763,2025-11-29 16:50:49.730765,Mock Payment Data
PAY_CUST_1703,customer1703@example.com,Customer 1703,147.51,4,203.22,USD,2025-04-04 16:50:49.730771,2025-11-10 16:50:49.730773,Mock Payment Data
PAY_CUST_1704,customer1704@example.com,Customer 1704,1202.94,2,124.72,USD,2025-03-14 16:50:49.730779,2025-11-15 16:50:49.730782,Mock Payment Data
PAY_CUST_1705,customer1705@example.com,Customer 1705,2442.97,3,36.44,USD,2025-09-24 16:50:49.730788,2025-12-09 16:50:49.730790,Mock Payment Data
PAY_CUST_1706,customer1706@example.com,Customer 1706,23.83,2,132.69,USD,2025-10-24 16:50:49.730796,2025-12-09 16:50:49.730798,Mock Payment Data
PAY_CUST_1707,customer1707@example.com,Customer 1707,60.3,5,146.21,USD,2025-07-15 16:50:49.730804,2025-12-09 16:50:49.730806,Mock Payment Data
PAY_CUST_1708,customer1708@example.com,Customer 1708,220.81,5,35.52,USD,2025-11-04 16:50:49.730812,2025-11-14 16:50:49.730815,Mock Payment Data
PAY_CUST_1709,customer1709@example.com,Customer 1709,201.78,6,81.4,USD,2025-07-15 16:50:49.730821,2025-11-26 16:50:49.730823,Mock Payment Data
PAY_CUST_1710,customer1710@example.com,Customer 1710,101.42,1,56.57,USD,2025-06-21 16:50:49.730829,2025-11-25 16:50:49.730831,Mock Payment Data
PAY_CUST_1711,customer1711@example.com,Customer 1711,82.58,2,378.35,USD,2025-10-06 16:50:49.730837,2025-11-29 16:50:49.730840,Mock Payment Data
PAY_CUST_1712,customer1712@example.com,Customer 1712,241.34,1,50.18,USD,2025-06-27 16:50:49.730846,2025-11-19 16:50:49.730848,Mock Payment Data
PAY_CUST_1713,customer1713@example.com,Customer 1713,585.43,5,104.69,USD,2025-01-18 16:50:49.730854,2025-11-10 16:50:49.730857,Mock Payment Data
PAY_CUST_1714,customer1714@example.com,Customer 1714,94.28,2,31.71,USD,2025-04-10 16:50:49.730863,2025-12-02 16:50:49.730865,Mock Payment Data
PAY_CUST_1715,customer1715@example.com,Customer 1715,61.02,5,104.01,USD,2025-04-22 16:50:49.730871,2025-12-02 16:50:49.730874,Mock Payment Data
PAY_CUST_1716,customer1716@example.com,Customer 1716,369.58,4,105.08,USD,2025-09-30 16:50:49.730879,2025-11-23 16:50:49.730882,Mock Payment Data
PAY_CUST_1717,customer1717@example.com,Customer 1717,141.46,2,51.54,USD,2025-04-11 16:50:49.730888,2025-12-04 16:50:49.730890,Mock Payment Data
PAY_CUST_1718,customer1718@example.com,Customer 1718,223.58,3,1431.48,USD,2025-04-12 16:50:49.730896,2025-12-07 16:50:49.730898,Mock Payment Data
PAY_CUST_1719,customer1719@example.com,Customer 1719,2806.7,4,56.04,USD,2025-08-28 16:50:49.730904,2025-11-25 16:50:49.730907,Mock Payment Data
PAY_CUST_1720,customer1720@example.com,Customer 1720,2407.77,4,50.1,USD,2024-12-30 16:50:49.730913,2025-12-07 16:50:49.730916,Mock Payment Data
PAY_CUST_1721,customer1721@example.com,Customer 1721,449.57,3,117.75,USD,2025-04-22 16:50:49.730921,2025-11-17 16:50:49.730924,Mock Payment Data
PAY_CUST_1722,customer1722@example.com,Customer 1722,506.39,4,29.66,USD,2025-09-17 16:50:49.730930,2025-11-27 16:50:49.730932,Mock Payment Data
PAY_CUST_1723,customer1723@example.com,Customer 1723,3264.46,3,37.58,USD,2025-07-23 16:50:49.730938,2025-11-19 16:50:49.730941,Mock Payment Data
PAY_CUST_1724,customer1724@example.com,Customer 1724,300.54,3,36.42,USD,2025-08-17 16:50:49.730946,2025-11-18 16:50:49.730949,Mock Payment Data
PAY_CUST_1725,customer1725@example.com,Customer 1725,87.89,2,122.39,USD,2025-02-02 16:50:49.730955,2025-11-22 16:50:49.730957,Mock Payment Data
PAY_CUST_1726,customer1726@example.com,Customer 1726,361.22,3,56.97,USD,2025-01-16 16:50:49.730963,2025-11-24 16:50:49.730966,Mock Payment Data
PAY_CUST_1727,customer1727@example.com,Customer 1727,161.54,4,73.18,USD,2025-05-03 16:50:49.730972,2025-12-07 16:50:49.730974,Mock Payment Data
PAY_CUST_1728,customer1728@example.com,Customer 1728,265.58,3,51.15,USD,2025-09-28 16:50:49.730980,2025-12-04 16:50:49.730982,Mock Payment Data
PAY_CUST_1729,customer1729@example.com,Customer 1729,102.72,5,18.93,USD,2024-12-18 16:50:49.730988,2025-11-20 16:50:49.730991,Mock Payment Data
PAY_CUST_1730,customer1730@example.com,Customer 1730,72.35,4,93.07,USD,2025-02-09 16:50:49.730996,2025-11-23 16:50:49.730999,Mock Payment Data
PAY_CUST_1731,customer1731@example.com,Customer 1731,2273.42,2,20.21,USD,2025-10-16 16:50:49.731005,2025-11-21 16:50:49.731007,Mock Payment Data
PAY_CUST_1732,customer1732@example.com,Customer 1732,195.64,2,92.65,USD,2025-10-25 16:50:49.731013,2025-11-24 16:50:49.731016,Mock Payment Data
